Session: 146,Game:,Wingman,User:,Survivor2
Game No.:,0
Day:,18,Month:,Sep,Year:,2017
Track:,Forest,Speed:,slow,Time:,120 (sec),
Target Angle:,45,Angle Incr:,1

BASIC DATA
Ring Num,Score,Arm Angle,Assisted
0,0,0.000,False
1,10,45.242,False
2,9,43.640,False
3,10,44.356,False
4,10,44.483,False
5,10,44.648,False
6,10,44.478,False
7,7,41.365,False
8,10,45.282,False
9,9,46.337,False
10,3,52.271,False
11,10,44.515,False
12,10,45.225,False
13,9,46.694,False

RAW DATA
BodyDepth, CentralPont (X | Y | Z),RightHand (X | Y | Z),LeftHand (X | Y | Z),RightElbow (X | Y | Z),LeftElbow (X | Y | Z),LeftAngle,RightAngle,Time,RingNumber,AchievementID
-0.075,0.013 | 6.670 | -0.051,0.188 | 6.310 | 0.048,-0.437 | 6.488 | 0.098,0.189 | 6.522 | -0.050,-0.277 | 6.612 | -0.018,47.149,16.338,2017-09-18 19:25:56,12,51
-0.075,0.013 | 6.670 | -0.052,0.188 | 6.311 | 0.048,-0.438 | 6.488 | 0.097,0.189 | 6.522 | -0.050,-0.277 | 6.612 | -0.018,47.377,16.195,2017-09-18 19:25:56,12,51
-0.075,0.013 | 6.670 | -0.052,0.188 | 6.311 | 0.048,-0.438 | 6.488 | 0.097,0.189 | 6.522 | -0.051,-0.278 | 6.612 | -0.019,47.602,16.070,2017-09-18 19:25:56,12,51
-0.076,0.013 | 6.670 | -0.053,0.187 | 6.311 | 0.048,-0.438 | 6.488 | 0.096,0.188 | 6.522 | -0.052,-0.278 | 6.612 | -0.019,47.541,16.044,2017-09-18 19:25:57,12,51
-0.076,0.013 | 6.670 | -0.053,0.187 | 6.311 | 0.048,-0.438 | 6.488 | 0.096,0.188 | 6.522 | -0.052,-0.278 | 6.612 | -0.019,47.132,16.271,2017-09-18 19:25:57,12,51
-0.077,0.013 | 6.670 | -0.053,0.187 | 6.311 | 0.048,-0.437 | 6.487 | 0.097,0.188 | 6.522 | -0.052,-0.277 | 6.611 | -0.019,46.781,16.510,2017-09-18 19:25:57,12,51
-0.077,0.013 | 6.670 | -0.053,0.187 | 6.311 | 0.048,-0.437 | 6.487 | 0.097,0.189 | 6.522 | -0.052,-0.277 | 6.611 | -0.019,46.775,16.598,2017-09-18 19:25:57,12,51
-0.077,0.013 | 6.670 | -0.053,0.187 | 6.311 | 0.047,-0.438 | 6.488 | 0.097,0.188 | 6.522 | -0.052,-0.278 | 6.612 | -0.019,46.976,16.471,2017-09-18 19:25:58,12,51
-0.076,0.013 | 6.670 | -0.053,0.186 | 6.311 | 0.048,-0.438 | 6.488 | 0.097,0.188 | 6.522 | -0.052,-0.278 | 6.612 | -0.019,47.037,16.408,2017-09-18 19:25:58,12,51
-0.076,0.013 | 6.670 | -0.052,0.186 | 6.311 | 0.048,-0.438 | 6.488 | 0.097,0.188 | 6.521 | -0.052,-0.278 | 6.612 | -0.019,46.949,16.470,2017-09-18 19:25:58,12,51
-0.075,0.013 | 6.670 | -0.052,0.185 | 6.310 | 0.049,-0.437 | 6.488 | 0.098,0.188 | 6.521 | -0.051,-0.278 | 6.612 | -0.018,46.796,16.586,2017-09-18 19:25:58,12,51
-0.074,0.013 | 6.670 | -0.051,0.185 | 6.310 | 0.049,-0.437 | 6.488 | 0.099,0.188 | 6.521 | -0.051,-0.277 | 6.612 | -0.017,46.650,16.668,2017-09-18 19:25:58,12,51
-0.074,0.013 | 6.670 | -0.050,0.185 | 6.310 | 0.050,-0.437 | 6.488 | 0.100,0.188 | 6.521 | -0.050,-0.277 | 6.612 | -0.016,46.502,16.725,2017-09-18 19:25:59,12,51
-0.073,0.013 | 6.670 | -0.049,0.184 | 6.310 | 0.051,-0.437 | 6.488 | 0.101,0.188 | 6.520 | -0.049,-0.277 | 6.612 | -0.015,46.338,16.782,2017-09-18 19:25:59,12,51
-0.072,0.013 | 6.670 | -0.048,0.184 | 6.310 | 0.051,-0.436 | 6.487 | 0.102,0.188 | 6.520 | -0.049,-0.277 | 6.612 | -0.014,46.180,16.836,2017-09-18 19:25:59,12,51
-0.071,0.014 | 6.670 | -0.048,0.184 | 6.309 | 0.052,-0.436 | 6.487 | 0.103,0.188 | 6.520 | -0.048,-0.276 | 6.612 | -0.012,46.008,16.888,2017-09-18 19:25:59,12,51
-0.071,0.014 | 6.670 | -0.047,0.184 | 6.309 | 0.052,-0.435 | 6.486 | 0.104,0.188 | 6.520 | -0.047,-0.276 | 6.612 | -0.011,45.834,16.950,2017-09-18 19:25:59,12,51
-0.070,0.014 | 6.670 | -0.046,0.185 | 6.309 | 0.052,-0.434 | 6.486 | 0.105,0.189 | 6.520 | -0.046,-0.275 | 6.611 | -0.010,45.705,17.028,2017-09-18 19:26:00,12,51
-0.069,0.014 | 6.670 | -0.045,0.186 | 6.309 | 0.052,-0.434 | 6.486 | 0.106,0.189 | 6.520 | -0.046,-0.274 | 6.611 | -0.009,45.639,17.096,2017-09-18 19:26:00,12,51
-0.068,0.015 | 6.670 | -0.045,0.186 | 6.308 | 0.052,-0.433 | 6.486 | 0.108,0.190 | 6.520 | -0.046,-0.274 | 6.611 | -0.008,45.511,17.187,2017-09-18 19:26:00,12,51
-0.068,0.015 | 6.670 | -0.044,0.187 | 6.308 | 0.052,-0.432 | 6.486 | 0.109,0.191 | 6.520 | -0.045,-0.273 | 6.611 | -0.007,45.376,17.293,2017-09-18 19:26:00,12,51
-0.067,0.015 | 6.670 | -0.044,0.189 | 6.308 | 0.052,-0.431 | 6.486 | 0.111,0.192 | 6.520 | -0.045,-0.272 | 6.610 | -0.006,45.291,17.454,2017-09-18 19:26:01,12,51
-0.067,0.015 | 6.670 | -0.043,0.189 | 6.308 | 0.052,-0.431 | 6.486 | 0.112,0.192 | 6.520 | -0.045,-0.272 | 6.610 | -0.005,45.264,17.582,2017-09-18 19:26:01,12,51
-0.067,0.015 | 6.670 | -0.043,0.189 | 6.308 | 0.052,-0.431 | 6.486 | 0.112,0.192 | 6.520 | -0.045,-0.272 | 6.610 | -0.005,45.241,17.655,2017-09-18 19:26:01,12,51
-0.067,0.015 | 6.670 | -0.043,0.189 | 6.308 | 0.051,-0.431 | 6.486 | 0.112,0.192 | 6.520 | -0.046,-0.272 | 6.610 | -0.005,45.232,17.685,2017-09-18 19:26:01,12,51
-0.067,0.015 | 6.670 | -0.044,0.189 | 6.308 | 0.051,-0.431 | 6.486 | 0.112,0.192 | 6.520 | -0.046,-0.272 | 6.610 | -0.005,45.225,17.687,2017-09-18 19:26:01,12,51
-0.068,0.015 | 6.670 | -0.044,0.189 | 6.308 | 0.051,-0.432 | 6.486 | 0.112,0.192 | 6.520 | -0.046,-0.272 | 6.610 | -0.005,45.203,17.665,2017-09-18 19:26:01,13,51
-0.068,0.015 | 6.670 | -0.044,0.201 | 6.308 | 0.050,-0.432 | 6.486 | 0.112,0.192 | 6.520 | -0.047,-0.272 | 6.610 | -0.005,45.211,17.750,2017-09-18 19:26:02,13,51
-0.068,0.015 | 6.670 | -0.044,0.329 | 6.350 | 0.049,-0.432 | 6.486 | 0.112,0.219 | 6.527 | -0.054,-0.273 | 6.610 | -0.006,45.206,24.754,2017-09-18 19:26:02,13,51
-0.069,0.014 | 6.670 | -0.044,0.374 | 6.384 | 0.054,-0.429 | 6.482 | 0.110,0.238 | 6.535 | -0.060,-0.272 | 6.610 | -0.006,44.934,30.120,2017-09-18 19:26:02,13,51
-0.069,0.014 | 6.670 | -0.045,0.356 | 6.375 | 0.062,-0.395 | 6.437 | 0.097,0.240 | 6.536 | -0.059,-0.258 | 6.593 | -0.011,39.076,30.770,2017-09-18 19:26:02,13,51
-0.069,0.013 | 6.670 | -0.045,0.298 | 6.342 | 0.062,-0.266 | 6.348 | 0.069,0.229 | 6.532 | -0.055,-0.212 | 6.556 | -0.022,23.863,27.912,2017-09-18 19:26:03,13,51
-0.069,0.013 | 6.670 | -0.045,0.227 | 6.317 | 0.057,-0.185 | 6.322 | 0.052,0.202 | 6.524 | -0.048,-0.179 | 6.541 | -0.027,14.610,20.421,2017-09-18 19:26:03,13,51
-0.070,0.013 | 6.670 | -0.046,0.202 | 6.314 | 0.055,-0.193 | 6.325 | 0.064,0.195 | 6.524 | -0.046,-0.170 | 6.537 | -0.029,13.097,17.543,2017-09-18 19:26:03,13,51
-0.071,0.015 | 6.670 | -0.047,0.203 | 6.318 | 0.058,-0.244 | 6.349 | 0.090,0.196 | 6.525 | -0.048,-0.178 | 6.542 | -0.024,16.170,16.763,2017-09-18 19:26:03,13,51
-0.072,0.016 | 6.670 | -0.048,0.233 | 6.324 | 0.062,-0.382 | 6.441 | 0.109,0.199 | 6.526 | -0.049,-0.230 | 6.572 | -0.010,32.152,17.327,2017-09-18 19:26:03,13,51
-0.072,0.016 | 6.670 | -0.049,0.370 | 6.387 | 0.060,-0.442 | 6.505 | 0.107,0.237 | 6.538 | -0.057,-0.269 | 6.607 | -0.011,45.809,27.622,2017-09-18 19:26:04,13,51
-0.073,0.017 | 6.670 | -0.049,0.454 | 6.461 | 0.048,-0.457 | 6.525 | 0.106,0.279 | 6.560 | -0.069,-0.281 | 6.621 | -0.013,50.548,40.282,2017-09-18 19:26:04,13,51
-0.074,0.017 | 6.670 | -0.050,0.473 | 6.480 | 0.046,-0.453 | 6.516 | 0.105,0.293 | 6.571 | -0.071,-0.283 | 6.622 | -0.014,51.628,44.774,2017-09-18 19:26:04,13,51
-0.074,0.017 | 6.670 | -0.050,0.477 | 6.481 | 0.044,-0.442 | 6.499 | 0.102,0.297 | 6.576 | -0.070,-0.280 | 6.618 | -0.016,50.769,45.644,2017-09-18 19:26:04,13,51
-0.074,0.017 | 6.670 | -0.050,0.479 | 6.480 | 0.040,-0.427 | 6.476 | 0.097,0.299 | 6.579 | -0.070,-0.271 | 6.607 | -0.017,47.264,45.931,2017-09-18 19:26:04,13,51
-0.073,0.017 | 6.670 | -0.050,0.477 | 6.476 | 0.041,-0.408 | 6.450 | 0.089,0.300 | 6.580 | -0.069,-0.261 | 6.596 | -0.019,43.460,45.869,2017-09-18 19:26:05,13,51
-0.074,0.017 | 6.670 | -0.050,0.476 | 6.476 | 0.042,-0.405 | 6.446 | 0.086,0.300 | 6.581 | -0.068,-0.258 | 6.593 | -0.020,42.207,45.816,2017-09-18 19:26:05,13,51
-0.074,0.017 | 6.670 | -0.050,0.475 | 6.474 | 0.044,-0.409 | 6.450 | 0.085,0.300 | 6.581 | -0.068,-0.258 | 6.592 | -0.020,42.084,45.780,2017-09-18 19:26:05,13,51
-0.074,0.017 | 6.670 | -0.050,0.458 | 6.454 | 0.046,-0.411 | 6.452 | 0.085,0.295 | 6.576 | -0.067,-0.258 | 6.592 | -0.021,42.018,44.251,2017-09-18 19:26:05,13,51
-0.074,0.017 | 6.670 | -0.050,0.346 | 6.364 | 0.051,-0.412 | 6.453 | 0.085,0.251 | 6.545 | -0.061,-0.258 | 6.593 | -0.021,42.099,30.827,2017-09-18 19:26:05,13,51
-0.073,0.018 | 6.670 | -0.050,0.237 | 6.318 | 0.041,-0.414 | 6.458 | 0.087,0.213 | 6.529 | -0.056,-0.259 | 6.594 | -0.021,42.309,20.205,2017-09-18 19:26:06,13,51
-0.073,0.019 | 6.670 | -0.049,0.186 | 6.309 | 0.034,-0.416 | 6.464 | 0.090,0.197 | 6.524 | -0.056,-0.259 | 6.596 | -0.020,42.794,15.730,2017-09-18 19:26:06,13,51
-0.072,0.021 | 6.670 | -0.049,0.183 | 6.310 | 0.038,-0.418 | 6.469 | 0.092,0.195 | 6.523 | -0.057,-0.259 | 6.598 | -0.019,43.294,14.803,2017-09-18 19:26:06,13,51
-0.072,0.022 | 6.670 | -0.049,0.201 | 6.317 | 0.053,-0.419 | 6.473 | 0.096,0.197 | 6.523 | -0.055,-0.260 | 6.601 | -0.016,44.129,15.089,2017-09-18 19:26:06,13,51
-0.072,0.022 | 6.670 | -0.049,0.213 | 6.319 | 0.057,-0.421 | 6.479 | 0.100,0.198 | 6.524 | -0.053,-0.262 | 6.605 | -0.014,45.135,15.424,2017-09-18 19:26:07,13,51
-0.072,0.023 | 6.670 | -0.048,0.205 | 6.314 | 0.050,-0.425 | 6.485 | 0.103,0.197 | 6.523 | -0.053,-0.264 | 6.609 | -0.012,45.918,15.744,2017-09-18 19:26:07,13,51
-0.072,0.023 | 6.670 | -0.048,0.199 | 6.312 | 0.047,-0.428 | 6.489 | 0.104,0.198 | 6.522 | -0.053,-0.266 | 6.612 | -0.011,46.425,16.193,2017-09-18 19:26:07,13,51
-0.071,0.023 | 6.670 | -0.047,0.199 | 6.312 | 0.048,-0.430 | 6.493 | 0.105,0.198 | 6.523 | -0.053,-0.269 | 6.615 | -0.010,46.994,16.478,2017-09-18 19:26:07,13,51
-0.071,0.022 | 6.671 | -0.047,0.201 | 6.313 | 0.050,-0.431 | 6.493 | 0.106,0.198 | 6.523 | -0.052,-0.270 | 6.616 | -0.009,46.992,16.602,2017-09-18 19:26:07,13,51
-0.070,0.022 | 6.671 | -0.046,0.201 | 6.314 | 0.051,-0.430 | 6.490 | 0.106,0.197 | 6.523 | -0.051,-0.270 | 6.615 | -0.009,46.610,16.670,2017-09-18 19:26:08,13,51
-0.069,0.022 | 6.671 | -0.045,0.201 | 6.314 | 0.052,-0.426 | 6.486 | 0.106,0.197 | 6.523 | -0.051,-0.269 | 6.614 | -0.008,45.876,16.757,2017-09-18 19:26:08,13,51
-0.069,0.021 | 6.671 | -0.045,0.201 | 6.313 | 0.052,-0.426 | 6.484 | 0.107,0.196 | 6.523 | -0.050,-0.268 | 6.612 | -0.007,45.317,16.832,2017-09-18 19:26:08,13,51
-0.069,0.021 | 6.671 | -0.044,0.201 | 6.313 | 0.052,-0.426 | 6.483 | 0.107,0.196 | 6.523 | -0.050,-0.268 | 6.611 | -0.007,45.000,16.896,2017-09-18 19:26:08,13,51
-0.069,0.020 | 6.671 | -0.045,0.200 | 6.313 | 0.052,-0.426 | 6.483 | 0.107,0.195 | 6.522 | -0.050,-0.268 | 6.610 | -0.007,44.785,16.959,2017-09-18 19:26:08,13,51
-0.070,0.019 | 6.670 | -0.045,0.199 | 6.313 | 0.052,-0.427 | 6.483 | 0.107,0.194 | 6.522 | -0.051,-0.269 | 6.610 | -0.008,44.666,16.996,2017-09-18 19:26:09,13,51
-0.071,0.018 | 6.670 | -0.046,0.199 | 6.312 | 0.052,-0.428 | 6.483 | 0.106,0.192 | 6.521 | -0.052,-0.270 | 6.609 | -0.009,44.579,17.026,2017-09-18 19:26:09,13,51
-0.072,0.017 | 6.670 | -0.047,0.198 | 6.312 | 0.051,-0.430 | 6.483 | 0.106,0.191 | 6.521 | -0.053,-0.271 | 6.609 | -0.009,44.504,17.078,2017-09-18 19:26:09,13,51
-0.073,0.015 | 6.670 | -0.048,0.197 | 6.312 | 0.051,-0.431 | 6.484 | 0.106,0.190 | 6.521 | -0.053,-0.272 | 6.609 | -0.010,44.488,17.130,2017-09-18 19:26:09,13,51
-0.073,0.014 | 6.670 | -0.048,0.197 | 6.312 | 0.050,-0.434 | 6.486 | 0.106,0.189 | 6.521 | -0.054,-0.274 | 6.610 | -0.010,44.827,17.230,2017-09-18 19:26:10,13,51
-0.073,0.013 | 6.670 | -0.048,0.197 | 6.312 | 0.050,-0.439 | 6.491 | 0.107,0.188 | 6.521 | -0.054,-0.278 | 6.613 | -0.010,45.885,17.407,2017-09-18 19:26:10,13,51
-0.073,0.012 | 6.670 | -0.048,0.196 | 6.313 | 0.051,-0.441 | 6.494 | 0.107,0.187 | 6.521 | -0.054,-0.281 | 6.616 | -0.010,46.525,17.537,2017-09-18 19:26:10,13,51
-0.073,0.010 | 6.670 | -0.049,0.194 | 6.313 | 0.051,-0.443 | 6.494 | 0.107,0.186 | 6.521 | -0.054,-0.283 | 6.616 | -0.010,46.686,17.527,2017-09-18 19:26:10,13,51
-0.073,0.010 | 6.670 | -0.049,0.194 | 6.313 | 0.051,-0.443 | 6.494 | 0.107,0.186 | 6.521 | -0.054,-0.283 | 6.616 | -0.010,46.694,17.518,2017-09-18 19:26:10,13,51
-0.073,0.009 | 6.670 | -0.049,0.193 | 6.313 | 0.050,-0.443 | 6.492 | 0.107,0.184 | 6.522 | -0.054,-0.284 | 6.615 | -0.010,46.549,17.477,2017-09-18 19:26:10,14,51
-0.074,0.006 | 6.670 | -0.049,0.192 | 6.314 | 0.049,-0.363 | 6.409 | 0.098,0.182 | 6.522 | -0.055,-0.264 | 6.588 | -0.015,37.472,17.405,2017-09-18 19:26:11,14,51
-0.070,-0.007 | 6.671 | -0.046,0.182 | 6.316 | 0.045,-0.174 | 6.326 | 0.046,0.170 | 6.526 | -0.055,-0.215 | 6.545 | -0.024,18.907,16.771,2017-09-18 19:26:11,14,51
-0.063,-0.032 | 6.671 | -0.039,0.163 | 6.321 | 0.050,-0.207 | 6.319 | 0.072,0.152 | 6.532 | -0.047,-0.214 | 6.534 | -0.019,13.404,17.053,2017-09-18 19:26:11,14,51
-0.060,-0.046 | 6.671 | -0.036,0.144 | 6.329 | 0.069,-0.285 | 6.341 | 0.111,0.138 | 6.537 | -0.036,-0.243 | 6.538 | -0.005,18.187,16.677,2017-09-18 19:26:11,14,51
-0.055,-0.055 | 6.671 | -0.031,0.133 | 6.330 | 0.079,-0.263 | 6.335 | 0.114,0.128 | 6.536 | -0.028,-0.253 | 6.539 | 0.003,18.351,16.500,2017-09-18 19:26:12,14,51
-0.050,-0.064 | 6.670 | -0.026,0.124 | 6.328 | 0.082,-0.218 | 6.324 | 0.101,0.119 | 6.535 | -0.024,-0.250 | 6.535 | 0.009,15.202,16.519,2017-09-18 19:26:12,14,51
-0.047,-0.068 | 6.670 | -0.023,0.120 | 6.326 | 0.080,-0.214 | 6.319 | 0.099,0.114 | 6.535 | -0.024,-0.246 | 6.533 | 0.013,13.226,16.269,2017-09-18 19:26:12,14,51
-0.046,-0.069 | 6.670 | -0.022,0.120 | 6.325 | 0.078,-0.286 | 6.335 | 0.129,0.113 | 6.534 | -0.024,-0.257 | 6.535 | 0.014,15.790,16.146,2017-09-18 19:26:14,14,51
