Session: 314,Game:,Wingman,User:,Survivor2
Game No.:,0
Day:,13,Month:,Feb,Year:,2017
Track:,Temple,Speed:,medium,Time:,60 (sec),
Target Angle:,53,Angle Incr:,1

BASIC DATA
Ring Num,Score,Arm Angle,Assisted
0.166,0.010 | 6.662 | 0.182,0.000 | 6.543 | 0.278,-0.048 | 6.529 | 0.275,0.193 | 6.548 | 0.147,-0.252 | 6.591 | 0.179,29.944,19.392,2017-02-13 09:59:19,7,309
0.164,0.008 | 6.664 | 0.177,0.009 | 6.572 | 0.291,0.019 | 6.574 | 0.296,0.188 | 6.555 | 0.142,-0.186 | 6.570 | 0.186,10.569,19.002,2017-02-13 09:59:20,7,309
0.167,0.014 | 6.663 | 0.180,0.028 | 6.587 | 0.304,0.067 | 6.563 | 0.308,0.198 | 6.553 | 0.148,-0.135 | 6.562 | 0.192,0.063,19.097,2017-02-13 09:59:20,7,309
0.169,0.016 | 6.663 | 0.182,0.032 | 6.588 | 0.306,0.059 | 6.547 | 0.302,0.202 | 6.553 | 0.151,-0.137 | 6.560 | 0.176,1.786,18.734,2017-02-13 09:59:20,7,309
0.170,0.016 | 6.662 | 0.182,0.018 | 6.560 | 0.293,0.013 | 6.534 | 0.310,0.200 | 6.553 | 0.148,-0.177 | 6.566 | 0.178,12.452,17.924,2017-02-13 09:59:20,7,309
0.178,0.023 | 6.658 | 0.194,-0.015 | 6.489 | 0.255,-0.085 | 6.412 | 0.219,0.187 | 6.532 | 0.147,-0.221 | 6.584 | 0.140,27.924,13.226,2017-02-13 09:59:20,7,309
0.180,0.026 | 6.655 | 0.199,-0.025 | 6.469 | 0.238,-0.104 | 6.426 | 0.197,0.188 | 6.519 | 0.159,-0.244 | 6.600 | 0.130,37.886,13.696,2017-02-13 09:59:21,7,309
0.178,0.025 | 6.656 | 0.198,-0.036 | 6.480 | 0.248,-0.202 | 6.397 | 0.190,0.179 | 6.516 | 0.165,-0.260 | 6.615 | 0.132,41.829,12.702,2017-02-13 09:59:21,7,309
0.178,0.027 | 6.656 | 0.198,-0.044 | 6.495 | 0.243,-0.243 | 6.411 | 0.193,0.176 | 6.513 | 0.167,-0.277 | 6.637 | 0.149,47.186,12.911,2017-02-13 09:59:21,7,309
0.178,0.030 | 6.656 | 0.198,-0.046 | 6.500 | 0.229,-0.240 | 6.425 | 0.195,0.179 | 6.511 | 0.167,-0.283 | 6.651 | 0.163,50.056,13.799,2017-02-13 09:59:21,7,309
0.178,0.036 | 6.655 | 0.198,-0.039 | 6.499 | 0.227,-0.226 | 6.436 | 0.197,0.185 | 6.506 | 0.166,-0.278 | 6.661 | 0.166,49.696,15.525,2017-02-13 09:59:22,7,309
0.179,0.038 | 6.655 | 0.198,-0.033 | 6.501 | 0.229,-0.205 | 6.440 | 0.203,0.191 | 6.505 | 0.164,-0.273 | 6.660 | 0.168,48.291,16.708,2017-02-13 09:59:22,7,309
0.179,0.038 | 6.655 | 0.198,-0.033 | 6.504 | 0.229,-0.188 | 6.447 | 0.218,0.191 | 6.505 | 0.163,-0.273 | 6.658 | 0.169,48.161,16.784,2017-02-13 09:59:22,7,309
0.179,0.037 | 6.655 | 0.198,-0.034 | 6.510 | 0.228,-0.179 | 6.455 | 0.225,0.190 | 6.505 | 0.164,-0.276 | 6.660 | 0.170,48.892,16.785,2017-02-13 09:59:22,7,309
